text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
@joannaccherry Q: what impact does this have on the Hate Crime Bill going through Holyrood shortly?  Thanks in advance.,0,3,q: impact hate crime bill go holyrood shortly? thank advance.,No hashtags,"{'neg': 0.431, 'neu': 0.419, 'pos': 0.15, 'compound': -0.6908}",-0.6908,neg
@Foster_Feminism @inmyownfashion2 The trans/gender movement orchestrated by @Stonewall . Should be charged with hat… https://t.co/QpT69cG0nZ,0,11,the trans/gend movement orchestr . should charg hat...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@PlanetDuckk THIS IS A HATE CRIME AGAINST BRITISH PEOPLE,0,0,thi is a hate crime against british peopl,No hashtags,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@lacadri34 I've never had to appeal a conviction for a violent hate crime murder, but if the legal defense fund mon… https://t.co/kaGv43ivOp",0,0,"i'v never appeal convict violent hate crime murder, legal defens fund mon...",No hashtags,"{'neg': 0.505, 'neu': 0.297, 'pos': 0.197, 'compound': -0.8502}",-0.8502,neg
"@SinclairJM1987 Why hasn’t Stonewall been charged with hate crime? Their supporters are the worst, cheered on with all their crazy ideas.",0,4,"whi stonewal charg hate crime? their support worst, cheer crazi ideas.",No hashtags,"{'neg': 0.485, 'neu': 0.258, 'pos': 0.258, 'compound': -0.743}",-0.743,neg
Man sentenced to nearly 7 years for attacking Black man with knife was repeat hate crime offender https://t.co/FkjGYCZuJ4,0,0,man sentenc nearli 7 year attack black man knife repeat hate crime offend,No hashtags,"{'neg': 0.61, 'neu': 0.39, 'pos': 0.0, 'compound': -0.91}",-0.91,neg
"@dr_rita39 I'm in Scotland where we have new Hate Crime Bill where men in dresses (cross-dressers) are protected, b… https://t.co/LsHPZwFPbv",0,0,"i'm scotland new hate crime bill men dress (cross-dressers) protected, b...",No hashtags,"{'neg': 0.398, 'neu': 0.442, 'pos': 0.16, 'compound': -0.6486}",-0.6486,neg
"@miffythegamer @DevonianMatthew Yeah I'm seriously worried, especially with Tory mps calling for stuff to be banned… https://t.co/mbwv57ZuN9",0,12,"yeah i'm serious worried, especi tori mp call stuff banned...",No hashtags,"{'neg': 0.276, 'neu': 0.551, 'pos': 0.173, 'compound': -0.0772}",-0.0772,nutral
@EdwardHobden @GBNEWS how far do you want to go back ? Anders Breivik ? The Christchurch killings ? The anti-aborti… https://t.co/IJJXdAKSzi,0,0,far want go back ? ander breivik ? the christchurch kill ? the anti-aborti...,No hashtags,"{'neg': 0.337, 'neu': 0.579, 'pos': 0.084, 'compound': -0.7131}",-0.7131,neg
شاورما الدجاج hate crime,0,0,shwrm ldjj hate crime,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Police-recorded LGBT hate crimes in the UK rose sharply after lockdown eased - https://t.co/MVJIFrrbko: At least 14… https://t.co/2B1IulAb08,1,0,police-record lgbt hate crime uk rose sharpli lockdown eas -,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@TheLastLeg I vote #PritiDick because I hate #Racism, of course!",0,6,"i vote #pritidick i hate #racism, course!","#PritiDick #Racism,","{'neg': 0.499, 'neu': 0.501, 'pos': 0.0, 'compound': -0.6114}",-0.6114,neg
#ResidentEvilWelcomeToRaccoonCity oh my god what the fuck was that 😂 what you guys did to Leon was actually a hate crime,0,0,#residentevilwelcometoraccoonc oh god fuck guy leon actual hate crime,#ResidentEvilWelcomeToRaccoonCity,"{'neg': 0.601, 'neu': 0.281, 'pos': 0.118, 'compound': -0.8625}",-0.8625,neg
These posters are a hate crime at this point. They’ve made even the GG look like he has mumps. https://t.co/UN2h2orOxQ,0,0,these poster hate crime point. they'v made even gg look like mumps.,No hashtags,"{'neg': 0.362, 'neu': 0.402, 'pos': 0.236, 'compound': -0.5423}",-0.5423,neg
@blade_guy @thevillageua When a militant group attacks certain segments of society it is no longer hooliganism or a… https://t.co/b76TN2GMxe,0,0,when milit group attack certain segment societi longer hooligan a...,No hashtags,"{'neg': 0.381, 'neu': 0.476, 'pos': 0.143, 'compound': -0.5423}",-0.5423,neg
@fryuppolice That is a straight up hate crime,0,0,that straight hate crime,No hashtags,"{'neg': 0.713, 'neu': 0.099, 'pos': 0.188, 'compound': -0.743}",-0.743,neg
A family member recently put cinnamon  and cardamon into oxtail and butter bean stew.... I feel like I can go ahead… https://t.co/z9nrDvQ2R5,1,1,a famili member recent put cinnamon cardamon oxtail butter bean stew.... i feel like i go ahead...,No hashtags,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,pos
Another non so white supremist antiSemitic hate crime in #Brooklyn https://t.co/OvQpCIpuOp,0,6,anoth non white supremist antisemit hate crime #brooklyn,#Brooklyn,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@lirouleo_ @BadWolfArchives Veering into hate crime territory,0,1,veer hate crime territori,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@VolsungaGp Payable whwn he gets out of jail.
What he did is a hate crime in itself.",0,1,payabl whwn get jail. what hate crime itself.,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
The @NYPDHateCrimes unit is investigating an antisemitic hate crime that occurred on 11/3/21 around 11:26 am at the… https://t.co/wyI2uaeZVz,793,1814,the unit investig antisemit hate crime occur 11/3/21 around 11:26 the...,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@not_sorry_babyx hate crime,0,1,hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Stats say it all sadly . Reading fc rainbow 🌈 laces game. Sport is for all. Hate crime stinks ⁦@stonewalluk⁩ ⁦… https://t.co/0aGhzqTLVB,2,9,stat say sadli . read fc rainbow lace game. sport all. hate crime stink @stonewalluk ...,No hashtags,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.872}",-0.872,neg
A personal friend of Camila Harris made up a hate crime. Democrats and the press made a meal of it against all the… https://t.co/mGdUMkbNVj,0,0,a person friend camila harri made hate crime. democrat press made meal the...,No hashtags,"{'neg': 0.371, 'neu': 0.464, 'pos': 0.165, 'compound': -0.6124}",-0.6124,neg
LGBT hate crime in London figures show fall from 2019 | Surrey Comet: New figures released by the Metropolitan Poli… https://t.co/1lKFF6l90C,1,0,lgbt hate crime london figur show fall 2019 | surrey comet: new figur releas metropolitan poli...,No hashtags,"{'neg': 0.356, 'neu': 0.644, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
if i hear one more iphone user with a cracked iphone 5s with a broken speaker and no home button talking shit to so… https://t.co/hZBuL4cJxq,0,1,hear one iphon user crack iphon 5 broken speaker home button talk shit so...,No hashtags,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.7717}",-0.7717,neg
A 43-year-old Michigan man sentenced to 5 years for a hate crime against a teenager at a public beach | Karen Madej… https://t.co/IzfNUJLnp2,0,0,a 43-year-old michigan man sentenc 5 year hate crime teenag public beach | karen madej...,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"3) State laws that give rise to feelings of entitlement to vigilantes.

4) The lack of effective state law protecti… https://t.co/TYQtVviwrN",0,0,3) state law give rise feel entitl vigilantes. 4) the lack effect state law protecti...,No hashtags,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}",-0.3182,neg
A Whitehall source said: “The Law Commission is not going to class misogyny as a hate crime because it would be ine… https://t.co/mcA7aMsj9P,16,39,"a whitehal sourc said: ""the law commiss go class misogyni hate crime would ine...",No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
The new offence of public sexual harassment is seen as a more effective way of protecting women against violence th… https://t.co/oj5Ov5D46D,32,85,the new offenc public sexual harass seen effect way protect woman violenc th...,No hashtags,"{'neg': 0.19, 'neu': 0.655, 'pos': 0.155, 'compound': -0.1531}",-0.1531,neg
But the review by the Law Commission - the body responsible for framing hundreds of the UK’s laws - will reject dem… https://t.co/rl4QR33JDI,21,47,but review law commiss - bodi respons frame hundr uk' law - reject dem...,No hashtags,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.5499}",-0.5499,neg
"“Just by living, people hurt others without even realizing it. So long as humanity exists, hate will also exist. Th… https://t.co/UI2ryR39jF",0,1,"""just living, peopl hurt other without even realiz it. so long human exists, hate also exist. th...",No hashtags,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.7964}",-0.7964,neg
@TalOfer @sharkdiveruk @HarryFarls https://t.co/oHasRaYCtb,0,2,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@FearSplashy My mama told me, ""Fuck a friend, they be choosin' sides""
Hate to admit it, but it turns out that you w… https://t.co/qTEEMXI8eo",0,1,"my mama told me, ""fuck friend, choosin' sides"" hate admit it, turn w...",No hashtags,"{'neg': 0.34, 'neu': 0.425, 'pos': 0.236, 'compound': -0.4939}",-0.4939,neg
"Video shows bus carrying Jewish teens being spat at and harassed by men

https://t.co/uDF2sKj3Jj

Sent via @updayUK",0,0,video show bu carri jewish teen spat harass men,No hashtags,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
Combined anchovy brine with ciroc vodka to create what I think should be called the Hate Crime Martini,0,1,combin anchovi brine ciroc vodka creat i think call hate crime martini,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@TeaJunkie1 @ThatcheriteBish @BBCPolitics @bbcnickrobinson ""hate crimes""

FFS.
You realise the whole point of ""hate… https://t.co/BdKtR51TuL",0,3,"""hate crimes"" ffs. you realis whole point ""hate...",No hashtags,"{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.8176}",-0.8176,neg
"@JohannesSmit47 No wonder you hardly see any police , they're busy monitoring Twitter accounts . Hate speech is not… https://t.co/mF3etdArQK",0,1,"no wonder hardli see polic , they'r busi monitor twitter account . hate speech not...",No hashtags,"{'neg': 0.349, 'neu': 0.651, 'pos': 0.0, 'compound': -0.7096}",-0.7096,neg
"@AngusMacNeilSNP The way your party is carrying on with its gender nonsense,  hate crime bill and now sex questions… https://t.co/skGBQg7KfW",0,0,"the way parti carri gender nonsense, hate crime bill sex questions...",No hashtags,"{'neg': 0.553, 'neu': 0.447, 'pos': 0.0, 'compound': -0.872}",-0.872,neg
a fucking hate crime https://t.co/AwsWBjxBgL,0,0,fuck hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.8934}",-0.8934,neg
"Asian online hate crime was found to have increased 1662% in one year. 

Here’s how some respond if you think Briti… https://t.co/tippCQ94V0",17,97,asian onlin hate crime found increas 1662% one year. here' respond think briti...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"This Wednesday on the Happy-Empathy Hour, we had Karen Aspley from Mencap Nottingham discussing Hate Crime and Lear… https://t.co/IFsive8Egc",0,0,"thi wednesday happy-empathi hour, karen aspley mencap nottingham discuss hate crime lear...",No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@sankarawasright @paulmasonnews One report had Asian online hate crime up nearly 1700% and Paul wants the left to…o… https://t.co/Dhbpa7PED2,0,16,one report asian onlin hate crime nearli 1700% paul want left to...o...,No hashtags,"{'neg': 0.411, 'neu': 0.514, 'pos': 0.074, 'compound': -0.7845}",-0.7845,neg
Why do we take this stuff? Why are we not refuting it? This is hate crime surely? https://t.co/OV9S9OwzhW,1,4,whi take stuff? whi refut it? thi hate crime surely?,No hashtags,"{'neg': 0.439, 'neu': 0.397, 'pos': 0.164, 'compound': -0.7041}",-0.7041,neg
City Centre officers are at the pop-up police station on Hurst Street again this evening for anyone wanting to repo… https://t.co/QUKGtVCI8z,3,28,citi centr offic pop-up polic station hurst street even anyon want repo...,No hashtags,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0772,nutral
My heart breaks for Keegan 💔 &amp; for anyone who racist hate crime has happened to! Have loved @_Zack_Morris ever sinc… https://t.co/ADA8B7fsRf,0,12,my heart break keegan &amp; anyon racist hate crime happen to! have love ever sinc...,No hashtags,"{'neg': 0.431, 'neu': 0.412, 'pos': 0.157, 'compound': -0.807}",-0.807,neg
shega below kastro zizo in the scoreboard app is a hate crime,0,3,shega kastro zizo scoreboard app hate crime,No hashtags,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@TeaJunkie1 @BBCPolitics @bbcnickrobinson Look at the official England and Wales crime survey, which is considered… https://t.co/BELTjl33zG",0,13,"look offici england wale crime survey, considered...",No hashtags,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
"If this is official from BLM, it needs to be treated as a hate crime @metpoliceuk https://t.co/RaiZf0wwsA",2,0,"if offici blm, need treat hate crime",No hashtags,"{'neg': 0.518, 'neu': 0.288, 'pos': 0.194, 'compound': -0.6705}",-0.6705,neg
Hungarian lawmakers give green light for chilling national referendum on ‘LGBT+ propaganda’. Fears that misrepresen… https://t.co/pTigDM3aPL,7,9,hungarian lawmak give green light chill nation referendum 'lgbt+ propaganda'. fear misrepresen...,No hashtags,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
the fact no one has asked me on date to winter wonderland is a HATE CRIME,0,1,fact one ask date winter wonderland hate crime,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@PandemoniuMLW @triciatweetypie So if the level of stabbings was higher, would that make the level of homophobic an… https://t.co/8AOVPe454K",0,0,"so level stab higher, would make level homophob an...",No hashtags,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.6222}",-0.6222,neg
@fragmentaurdiem This is a hate crime.,0,1,thi hate crime.,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@rachiesedds @MansonLll Reported to twitter as a hate crime....,0,0,report twitter hate crime....,No hashtags,"{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
Check out our latest report ‘Poor Police Response: Disabled Victims of hate crime’ &amp; what can be done… https://t.co/l4kuaCRfzh,2,4,check latest report 'poor polic response: disabl victim hate crime' &amp; done...,No hashtags,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.9081}",-0.9081,neg
@AlanMat66462470 @GBNEWS Totally.  It’s racists towards white people.  If white people said something like that we’… https://t.co/ts3fWCQFhj,0,0,totally. it' racist toward white people. if white peopl said someth like we'...,No hashtags,"{'neg': 0.241, 'neu': 0.619, 'pos': 0.141, 'compound': -0.4173}",-0.4173,neg
@AldiUK this is literally a hate crime https://t.co/igKa6p2p8X,0,2,liter hate crime,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Guardian: Rise in hate crime - nobody knows why?

Also Guardian: prints multiple transphobic articles each month de… https://t.co/qvnirxGIo7",4,24,guardian: rise hate crime - nobodi know why? also guardian: print multipl transphob articl month de...,No hashtags,"{'neg': 0.356, 'neu': 0.644, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"California Man Sentenced to &gt; 6 Years in Prison for Federal Hate Crime Conviction. At the time of the attack, Houge… https://t.co/m1Jh55XoVB",0,0,"california man sentenc &gt; 6 year prison feder hate crime conviction. at time attack, houge...",No hashtags,"{'neg': 0.576, 'neu': 0.424, 'pos': 0.0, 'compound': -0.9274}",-0.9274,neg
"@dearaunty But “if a crime is recorded, but not identified as a hate crime, the victim may not receive the premium… https://t.co/F7BXUkCZpq",0,0,"but ""if crime recorded, identifi hate crime, victim may receiv premium...",No hashtags,"{'neg': 0.711, 'neu': 0.289, 'pos': 0.0, 'compound': -0.9595}",-0.9595,neg
"@MailOnline Things that didn’t happen:  
1) Judge lunging at lawyer.  
2) Jussie being an victim of an actual hate crime.",0,10,thing happen: 1) judg lung lawyer. 2) jussi victim actual hate crime.,No hashtags,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
@MCRPrideProtest @WhatTheTrans ..in the media affect your safety. Talk about hate crime. Talk about the NHS. Talk a… https://t.co/BfBWfRmMn4,0,5,..in medium affect safety. talk hate crime. talk nhs. talk a...,No hashtags,"{'neg': 0.4, 'neu': 0.444, 'pos': 0.156, 'compound': -0.6597}",-0.6597,neg
@guy_lynn @BBCLondonNews *No-one* heard this. In any language. No-one else. And none of you speaks Hebrew or Yiddis… https://t.co/1nJ0W7GALJ,4,21,*no-one* heard this. in language. no-on else. and none speak hebrew yiddis...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"Trans people are also significantly more likely to experience mental illness, self harm and suicidality. Research f… https://t.co/xdDdhcD0fr",0,0,"tran peopl also significantli like experi mental illness, self harm suicidality. research f...",No hashtags,"{'neg': 0.332, 'neu': 0.535, 'pos': 0.134, 'compound': -0.5719}",-0.5719,neg
"@QueenVicstar @MyProfileIsHere He certainly needs teaching a lesson, hate crime right there! Equality act 2010",0,1,"he certainli need teach lesson, hate crime right there! equal act 2010",No hashtags,"{'neg': 0.428, 'neu': 0.572, 'pos': 0.0, 'compound': -0.8172}",-0.8172,neg
"@MSPAberdeen @PoliceScotland Police Scotland did an excellent job today, paint samples taken, door to door enquirie… https://t.co/N3W6XCSzHX",0,5,"polic scotland excel job today, paint sampl taken, door door enquirie...",No hashtags,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588,pos
"@Washington police investigating school board 
""Zoom-bombing"" incident as possible hate crime
https://t.co/SfmZ8tRo1I",0,0,"polic investig school board ""zoom-bombing"" incid possibl hate crime",No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@GreatDando @MatTheExBot @OwenJones84 In the region? This video, and following one, are both in Britain. And you co… https://t.co/wnZtuiRwF0",0,0,"in region? thi video, follow one, britain. and co...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
We don't CARE about the colour of your tie. What about the plans to merge disability benefits together that could s… https://t.co/fDVs8SEGK8,45,126,we care colour tie. what plan merg disabl benefit togeth could s...,No hashtags,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351}",0.7351,pos
@kc1928 @80_mcswan Is this not a hate crime?,0,1,is hate crime?,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Despicable as per all the comments but also a hate crime given that the disabled section was targeted, @gmpolice ? https://t.co/IkUUElMR5T",2,8,"despic per comment also hate crime given disabl section targeted, ?",No hashtags,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
“Homophobic and transphobic hate crime recorded by police in the UK rose sharply after the lockdown” just depressin… https://t.co/7Fh0G172md,0,2,"""homophob transphob hate crime record polic uk rose sharpli lockdown"" depressin...",No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@cynxp33 this tweet is a hate crime LMFAOFOOSOKS,0,0,tweet hate crime lmfaofoosok,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Screaming children on a long train journey is a top 10 hate crime,0,0,scream child long train journey top 10 hate crime,No hashtags,"{'neg': 0.593, 'neu': 0.299, 'pos': 0.108, 'compound': -0.8442}",-0.8442,neg
"@GBNEWS Describe it for what it is:racist hate crime, please.",0,2,"describ is:racist hate crime, please.",No hashtags,"{'neg': 0.626, 'neu': 0.174, 'pos': 0.2, 'compound': -0.7096}",-0.7096,neg
"UK the most severely disabled children or adults were hit hardest by multiple cuts under austerity banner 
Hate cri… https://t.co/l3Dw3LyoP7",16,23,uk sever disabl child adult hit hardest multipl cut auster banner hate cri...,No hashtags,"{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
"Part of a longer memoir in graphic novel form, Al Davison’s Muscle Memory comic recounts the artist's real-life exp… https://t.co/eJjK7AFNMq",1,2,"part longer memoir graphic novel form, al davison' muscl memori comic recount artist' real-lif exp...",No hashtags,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3182}",0.3182,pos
@GREG0RYHIRSCH the way i’m not on this??? a hate crime,0,0,way i'm this??? hate crime,No hashtags,"{'neg': 0.737, 'neu': 0.263, 'pos': 0.0, 'compound': -0.8561}",-0.8561,neg
"Transgender woman repeatedly beaten to head with phone stolen in Portsmouth hate crime attack
https://t.co/4rUNQx150K",0,1,transgend woman repeatedli beaten head phone stolen portsmouth hate crime attack,No hashtags,"{'neg': 0.731, 'neu': 0.269, 'pos': 0.0, 'compound': -0.946}",-0.946,neg
"Face mask anger leads to rise in disability hate crime in Glasgow
https://t.co/HAKno6Wvip",0,1,face mask anger lead rise disabl hate crime glasgow,No hashtags,"{'neg': 0.645, 'neu': 0.355, 'pos': 0.0, 'compound': -0.8979}",-0.8979,neg
@charliejxcob Not really sure ngl was probably just a hate crime x,0,0,not realli sure ngl probabl hate crime x,No hashtags,"{'neg': 0.696, 'neu': 0.304, 'pos': 0.0, 'compound': -0.8467}",-0.8467,neg
"Labour pledges ‘vital changes’ to hate crime laws and more to make UK fairer for LGBT+ people
https://t.co/f2AVDLkSYz",0,1,labour pledg 'vital changes' hate crime law make uk fairer lgbt+ peopl,No hashtags,"{'neg': 0.391, 'neu': 0.489, 'pos': 0.12, 'compound': -0.7184}",-0.7184,neg
The way I cook rice is probably a hate crime to the Chinese. I'm sorry.,0,0,the way i cook rice probabl hate crime chinese. i'm sorry.,No hashtags,"{'neg': 0.548, 'neu': 0.452, 'pos': 0.0, 'compound': -0.8176}",-0.8176,neg
"@aksman_356 It was a hate crime, I’m telling u",0,0,"it hate crime, i'm tell u",No hashtags,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@Hormonewoman @trashseagull @D24Journalist @george74402567 @markjenkinsonmp Trans identities and suicides are corre… https://t.co/m5uaNWKX8d,0,0,tran ident suicid corre...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@PeteKennedy @Khodatii @BBCPolitics Nope…i dont agree with the hate crime definition and would like it repealed..bu… https://t.co/wDcMQwLhbm,0,0,nope...i dont agre hate crime definit would like repealed..bu...,No hashtags,"{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.8099}",0.8099,pos
@Bossi_70 @C53758546Mandy @SadiqKhan This is absolutely appalling - there are pictures of these people and that’s w… https://t.co/au1CnLkDzB,0,0,thi absolut appal - pictur peopl that' w...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
To recognise the contribution of Community Champions and Hate Crime Upstanders who support communities in Hillingdo… https://t.co/N8WOUEcx5c,1,0,to recognis contribut commun champion hate crime upstand support commun hillingdo...,No hashtags,"{'neg': 0.346, 'neu': 0.337, 'pos': 0.317, 'compound': -0.1531}",-0.1531,neg
"@fordnation @PeelCrimeStopp Your policies are causing hate and crime.600,000 regular food bank users,record homeles… https://t.co/Sb46gWpE87",0,4,"your polici caus hate crime.600,000 regular food bank users,record homeles...",No hashtags,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
#DomesticAbuse can be experienced by anyone. LGBTQ+ people are just as at risk and often have their sexuality and g… https://t.co/fKH3iFaR0M,0,1,#domesticabus experienc anyone. lgbtq+ peopl risk often sexual g...,#DomesticAbuse,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
@Shamble70698885 Empirical evidence? Please take a look at the percentage of Jews in the UK. Then please take a loo… https://t.co/aRptdR0C4f,1,15,empir evidence? pleas take look percentag jew uk. then pleas take loo...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@1iz2yoo3mix @AtticusOfEarth @shahzaddddd @Mendelpol She literally said anyone suggesting/tempted to call the polic… https://t.co/NmU3BaLchN,0,1,she liter said anyon suggesting/tempt call polic...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@PrabSarkaria @PeelPolice I agree it is disgusting and should not be tolerated,Your Govt policies are creating this… https://t.co/fRS7OaszmA",0,1,"i agre disgust tolerated,your govt polici creat this...",No hashtags,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",-0.5994,neg
Isn't it the wrong sort of hate crime for you to get involved in? https://t.co/eOwlaLtiTD https://t.co/Me8fDCCUUN,0,0,isn't wrong sort hate crime get involv in?,No hashtags,"{'neg': 0.249, 'neu': 0.356, 'pos': 0.395, 'compound': 0.2621}",0.2621,pos
"@yorkshirebloke_ @Lady_stormrider It sounds sexist, but I feel worse when it’s a woman, as they are usually the mat… https://t.co/lVtXWSo7Eb",0,2,"it sound sexist, i feel wors woman, usual mat...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
making me remember t*lc in the year 2021 is a hate crime,0,0,make rememb t*lc year 2021 hate crime,No hashtags,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Agree with @RhonddaBryant on this.

LGBT+ hate crime has risen every year for the past 5 years, doubling in the las… https://t.co/smMnjAxBvY",1,3,"agre this. lgbt+ hate crime risen everi year past 5 years, doubl las...",No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@PrabSarkaria @PeelPolice Doug needs to step down and come clean with the people of Ontario.Many millions mismanage… https://t.co/jlvSUSOp6u,0,0,doug need step come clean peopl ontario.mani million mismanage...,No hashtags,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",0.4019,pos
"A U Turn on PIP assessment sneaked through by Tories 
Stealth tax of £70 million disabled 
Banker's got tax cut 
Bl… https://t.co/Begzitl1nO",10,9,a u turn pip assess sneak tori stealth tax ps70 million disabl banker' got tax cut bl...,No hashtags,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.34}",-0.34,neg
"@PandemoniuMLW @triciatweetypie I note that you're unable to answer ""no"" to the question of whether homophobic and… https://t.co/byPjKm8gke",0,0,"i note unabl answer ""no"" question whether homophob and...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@mirzalabour @gmcuk How do you present ""both sides"" of a story on a hate crime in Oxford Circus? And what does that… https://t.co/FoafvpqQjV",0,0,"how present ""both sides"" stori hate crime oxford circus? and that...",No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
